"1""-2""","2""-3""","3""-4""","4""-5""","5""-6""","6""-12""",A.H.G.A. Hosta of the Year,AAS (All-America Selection®),Alpine Gardening,B (Boron),Bark,Bats,Beach Front,Bees,Beetles,Bi-Color,Birds,Blue,Bog gardening,Brown,Bulb,Bulbs,Bumblebees,Butterflies,Ca (Calcium),Cactus/Succulent,Can handle transplanting,Carnivorous,Caudex,Cleistogamous,Co (Cobalt),Coarse Soil,Cooked,Cooked greens,Corm,Corms,Crowns,Cu (Copper),Culinary Herb,Culinary Herb/Spice,Cut Flower,Cuttings: Cane,Cuttings: Leaf,Cuttings: Root,Cuttings: Stem,Cuttings: Tip,Days to germinate,Deer Resistant,Depth to plant seed,Dioecious,Division,Dried Flower,Drought tolerant,Dry,Dry Mesic,Dye production,Endangered,Epiphytic,Erosion control,Espalier,Extremely acid (3.5 – 4.4),Fe (Iron),Fermented,Fern,Fine Soil,Fire Resistant,Flies,Flood Resistant,Flower Time_Fall,Flower Time_Late fall or early winter,Flower Time_Late spring or early summer,Flower Time_Late summer or early fall,Flower Time_Late winter or early spring,Flower Time_Other,Flower Time_Spring,Flower Time_Summer,Flower Time_Winter,Flower Time_Year Round,Flowering Tree,Flowers,Flowers_Blooms on new wood,Flowers_Blooms on old wood,Flowers_Fragrant,Flowers_Inconspicuous,Flowers_Malodorous,Flowers_Nocturnal,Flowers_Other,Flowers_Showy,Foliage Mound Height,Fruit,Fruit is poisonous,Fruit_Dehiscent,Fruit_Edible to birds,Fruit_Indehiscent,Fruit_Other,Fruit_Pops open explosively when ripe,Fruit_Showy,Fruiting Time_Fall,Fruiting Time_Late fall or early winter,Fruiting Time_Late spring or early summer,Fruiting Time_Late summer or early fall,Fruiting Time_Late winter or early spring,Fruiting Time_Other,Fruiting Time_Spring,Fruiting Time_Summer,Fruiting Time_Winter,Fruiting Time_Year Round,Full Shade,Full Sun,Full Sun to Partial Shade,Genetically Modified,Genus,Goes Dormant,Good as a cover crop,Gophers/Voles,Grass/Grass-like,Green,Groundcover,Guardian plant,Herb/Forb,Houseplant,Hoverflies,Humidity tolerant,Hummingbirds,I (Iodine),In Water,Inflorescence Height,K (Potassium),Lavender,Layering,Leaves,Leaves are poisonous,Leaves_Broadleaf,Leaves_Deciduous,Leaves_Evergreen,Leaves_Fragrant,Leaves_Glaucous,Leaves_Good fall color,Leaves_Malodorous,Leaves_Needled,Leaves_Other,Leaves_Semi-evergreen,Leaves_Spring ephemeral,Leaves_Unusual foliage color,Leaves_Variegated,Life cycle,Mauve,Maximum recommended zone,Medicinal Herb,Medium Soil,Mesic,Mg (Magnesium),Midges,Minimum cold hardiness,Mn (Manganese),Mo (Molybdenum),Moderately acid (5.6 – 6.0),Moderately alkaline (7.9 – 8.4),Monocarpic,Monoecious,Moths and Butterflies,Multi-Color,Na (Sodium),Needs excellent drainage in pots,Needs repotting every 2 to 3 years,Needs specific temperature,Neutral (6.6 – 7.3),Nitrogen fixer,Not suitable for containers,Offsets,Orange,Other,Other Beneficial Insects,Other info,"Over 12""",P (Phosphorus),Partial Shade to Full Shade,Partial or Dappled Shade,Patent/Plant Breeders' Rights,Patio/Ornamental/Small Tree,Pink,Plant Height,Plant Spread,Pollution,Powdery Mildew,Preferred depth,Prefers to be under-potted,Provide darkness,Provide light,Provides winter interest,Purple,RHS AGM,Rabbit Resistant,Raw,Red,Rhizome,Roots,Roots are poisonous,Russet,S (Sulfur),Salad greens,Salt tolerant,Sap,Scarify seeds,Seeds are hydrophilic,Seeds or Nuts,Self,Self fertile,Shade Tree,Shrub,Si (Silicon),Slightly acid (6.1 – 6.5),Slightly alkaline (7.4 – 7.8),Sow in situ,Species,Squirrels,Start indoors,Stem,Stolons and runners,Stratify seeds,Street Tree,Strongly acid (5.1 – 5.5),Strongly alkaline (8.5 – 9.0),Suitable as Annual,Suitable for forage,Suitable for hanging baskets,Suitable for miniature gardens,Suitable for wintersowing,Suitable in 1 gallon,Suitable in 3 gallon or larger,Taproot,Tea,Terrariums,Texas Superstar®,Tolerates dry shade,Tolerates foot traffic,Tolerates poor soil,Topiary,Tree,Tuber,"Under 1""",Useful for timber production,Varieties,Various insects,Vegetable,Very strongly acid (4.5 – 5.0),Vine,Wasps,Water,Water gardens,Wet,Wet Mesic,White,Will Naturalize,Will not come true from seed,Wind,Windbreak or Hedge,With thorns/spines/prickles/teeth,Xeriscapic,Yellow,Zn (Zinc)
,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,0.0,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,True,,,Agave,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neglecta,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/126851/Smalls-Agave-Agave-neglecta/'],,,,,,,,,,,True,,,,True,True,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,True,,,,,0.0,,,,,,,,,True,,,,,,,True,,,True,True,,,,,,,,,,,,,0.0,,,,True,,,True,,,,True,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,Agastache,,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,True,,Perennial,,,,0.0,,,,Zone 4a -34.4 °C (-30 °F) to -31.7 °C (-25 °F),,,,,,,,,,True,True,,,,,,,,,,,,,,,,,to 18 inches,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,occidentalis,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,['https://garden.org/plants/view/152715/Western-Giant-Hyssop-Agastache-occidentalis/'],,,,,,,,,,,True,,,,,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,Ageratina,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,Zone 9b,,0.0,True,,,Zone 6a -23.3 °C (-10 °F) to -20.6 °C (-5 °F),,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,occidentalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79761/Western-snakeroot-Ageratina-occidentalis/'],True,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agrostis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,oregonensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/126255/Oregon-bentgrass-Agrostis-oregonensis/'],,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,True,,,,,,,,,,True,,,True,,,,,0.0,,,,,,,,,True,,,,,,,True,,,True,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,Agastache,,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,pallidiflora,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,"['https://garden.org/plants/view/220516/Anise-Hyssop-Agastache-pallidiflora-subsp-pallidiflora/', 'https://garden.org/plants/view/163993/Anise-Hyssop-Agastache-pallidiflora-var-neomexicana-Lavender-Haze/', 'https://garden.org/plants/view/226518/Anise-Hyssop-Agastache-pallidiflora-var-havardii/', 'https://garden.org/plants/view/112736/Anise-Hyssop-Agastache-pallidiflora-subsp-neomexicana-Pink-Pop/', 'https://garden.org/plants/view/167337/Purple-Hyssop-Agastache-pallidiflora/', 'https://garden.org/plants/view/226521/Anise-Hyssop-Agastache-pallidiflora-var-greenei/', 'https://garden.org/plants/view/588930/Anise-Hyssop-Agastache-pallidiflora-var-gilensis/', 'https://garden.org/plants/view/170542/Anise-Hyssop-Agastache-pallidiflora-subsp-neomexicana/']",,,,,,,,,,,True,,,,,True,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,True,,,,,0.0,,,,,,,,,True,,,,,,,True,,,True,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,Agastache,,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,pallida,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,"['https://garden.org/plants/view/201282/Pale-Giant-Hyssop-Agastache-pallida/', 'https://garden.org/plants/view/680122/Anise-Hyssop-Agastache-pallida-var-pallida/', 'https://garden.org/plants/view/680121/Anise-Hyssop-Agastache-pallida-var-coriacea/']",,,,,,,,,,,True,,,,,True,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,True,,,,,1.0,,,,,,,,,True,,,,,,,True,,,True,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,Agastache,,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,Perennial,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,parvifolia,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,['https://garden.org/plants/view/124708/Anise-Hyssop-Agastache-parvifolia/'],,,,,,,,,,,True,,,,,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,0.0,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,True,,,Agave,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,palmeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79750/Palmers-Agave-Agave-palmeri/'],,,,,,,,,,,True,,,,True,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,0.0,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,True,,,Agave,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,Perennial,,,,0.0,,,,,,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,parryi,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/71524/Huachuca-Agave-Agave-parryi-var-huachucensis/', 'https://garden.org/plants/view/79751/Parrys-Agave-Agave-parryi/', 'https://garden.org/plants/view/118156/Artichoke-Agave-Agave-parryi-var-truncata/', 'https://garden.org/plants/view/411289/Coues-Agave-Agave-parryi-var-couesii/', 'https://garden.org/plants/view/649205/Artichoke-Agave-Agave-parryi-var-truncata-Lime-Streak/', 'https://garden.org/plants/view/662824/Artichoke-Agave-Agave-parryi-var-truncata-Retro-Choke/', 'https://garden.org/plants/view/702456/Century-Plant-Agave-parryi-Cream-Soda/', 'https://garden.org/plants/view/706981/Agave-Agave-parryi-Ohi-Kissho-ten-Nishiki/', 'https://garden.org/plants/view/752396/Parrys-Agave-Agave-parryi-J-C-Raulston/', 'https://garden.org/plants/view/756442/Huachuca-Agave-Agave-parryi-var-huachucensis-Wakefield/', 'https://garden.org/plants/view/756443/New-Mexico-Agave-Agave-parryi-subsp-neomexicana-Culberson-Giant/', 'https://garden.org/plants/view/767182/Parrys-Agave-Agave-parryi-subsp-parryi/', 'https://garden.org/plants/view/779002/Century-Plant-Agave-parryi-var-truncata-Bed-of-Nails/', 'https://garden.org/plants/view/781144/Agave-Agave-parryi-Estrella/', 'https://garden.org/plants/view/79752/New-Mexico-Agave-Agave-parryi-subsp-neomexicana/']",,,,,,,,,,,True,,,,True,True,True,
,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,0.0,,,,,,,,,,,,,True,,,True,,,,,True,,,,,,,,,,,,0.0,,,,,,True,,,,,True,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,True,,,Agave,,,,,,,,,,,,,,,3-6 feet,,,,,,,,True,,,,,,,,,,,Perennial,,,,0.0,,,,Zone 8a -12.2 °C (10 °F) to -9.4 °C (15 °F),,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,5-12 inches,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,parviflora,,,,,,,,,,,,,,,,,,,,,,,,,,True,,"['https://garden.org/plants/view/116453/Small-Flower-Agave-Agave-parviflora/', 'https://garden.org/plants/view/151290/Agave-Agave-parviflora-subsp-flexiflora/', 'https://garden.org/plants/view/222262/Maguey-Sobari-Agave-parviflora-subsp-parviflora/', 'https://garden.org/plants/view/665019/Yecora-Agave-Agave-parviflora-subsp-densiflora/', 'https://garden.org/plants/view/790176/Century-Plant-Agave-parviflora-Pinpoint/']",,,,,,,,,,,True,,,,True,True,,
,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,Agrimonia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 to 5 feet,,,,,,,,,,,,,,True,,,,,,,,,,,True,True,,,,,,,parviflora,,,,,,,,,,,,,,,,,,,,,,,,,,True,,['https://garden.org/plants/view/164405/Swamp-Agrimony-Agrimonia-parviflora/'],,,,,,,,True,True,,,,,,,,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agrostis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,pallens,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/126256/Seashore-bentgrass-Agrostis-pallens/'],,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,,,,True,True,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agrostis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,perennans,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79771/Autumn-bentgrass-Agrostis-perennans/'],,,,,,,,,,,,,True,,,,,True
,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,0.0,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,True,,,Agave,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phillipsiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/214032/Grand-Canyon-Agave-Agave-phillipsiana/'],,,,,,,,,,,True,,,,True,True,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,True,,,,,0.0,,,,,,,,,True,,,,,,,True,,,True,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,Agastache,,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,pringlei,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,"['https://garden.org/plants/view/680125/Anise-Hyssop-Agastache-pringlei-var-pringlei/', 'https://garden.org/plants/view/152719/Pringles-Giant-Hyssop-Agastache-pringlei/', 'https://garden.org/plants/view/223100/Anise-Hyssop-Agastache-pringlei-var-verticillata/']",,,,,,,,,,,True,,,,,True,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Agalinis,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Annual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12 - 36 inches,6 - 12 inches,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,purpurea,,,,,,,,,,,,,,,,,,,,,,,,,,True,,"['https://garden.org/plants/view/228170/Purple-False-Foxglove-Agalinis-purpurea-var-purpurea/', 'https://garden.org/plants/view/79738/Purple-Gerardia-Agalinis-purpurea/']",,,,,,,,,,,True,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Agrimonia,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,Perennial,,,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rostellata,,,,,,,,,,,,,,,,,,,,,,,,,,True,,['https://garden.org/plants/view/170547/Beaked-Agrimony-Agrimonia-rostellata/'],,,,,,,,,,,,,,,,,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agrostis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,rossiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/126258/Ross-bentgrass-Agrostis-rossiae/'],,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,True,,,,,,,,,,True,,,True,,,,,0.0,,,,,,,True,,True,,,,,,,True,,,True,True,True,True,True,,,,,,,,,,0.0,,,,True,,True,True,,,,True,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,,Agastache,,,,,,,,True,,,True,True,,,,,,,,,,,,True,,,,,,,,True,,Perennial,,Zone 9b,,0.0,,,,Zone 5a -28.9 °C (-20 °F) to -26.1 °C (-15 °F),,,,,,,,,,True,True,,,,,,True,,,,,,,,,,True,36 - 42 inches,18 inches,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,rupestris,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,"['https://garden.org/plants/view/75156/Sunset-Hyssop-Agastache-rupestris/', 'https://garden.org/plants/view/137221/Sunset-Hyssop-Agastache-rupestris-Apache-Sunset/', 'https://garden.org/plants/view/243675/Anise-Hyssop-Agastache-rupestris-Glowing-Embers/', 'https://garden.org/plants/view/530730/Hyssop-Agastache-rupestris-Root-Beer/', 'https://garden.org/plants/view/550388/Anise-Hyssop-Agastache-rupestris-Burning-Bright/', 'https://garden.org/plants/view/550391/Hyssop-Agastache-rupestris-Joyful/']",,,,,,,,,,,True,,,,,True,,
,,,,,,,,,,,,,True,,,,,,,,,,True,,,True,,,,,0.0,,,,,,,,,True,,,,,,,True,,,True,True,,,,,,,,,,,,,0.0,,,,,,True,True,,,,True,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,Agastache,,,,,,,,True,,,,True,,,,,,,,,,,,True,,True,,,,,,True,,Perennial,,,,0.0,True,,,Zone 4b -31.7 °C (-25 °F) to -28.9 °C (-20 °F),,,,,,,,,,,True,,,,,,,,,,,,,,,,True,36 - 72 inches,12 - 36 inches,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,scrophulariifolia,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,"['https://garden.org/plants/view/79743/Lavender-Hyssop-Agastache-scrophulariifolia/', 'https://garden.org/plants/view/243591/Hyssop-Agastache-scrophulariifolia-Premium-Carmine/', 'https://garden.org/plants/view/243592/Hummingbird-Mint-Agastache-scrophulariifolia-Sunset/']",,,,,,,,,True,,True,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,0.0,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,True,,,Agave,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,schottii,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['https://garden.org/plants/view/223137/Century-Plant-Agave-schottii-var-schottii/', 'https://garden.org/plants/view/123192/Schotts-Century-Plant-Agave-schottii/', 'https://garden.org/plants/view/223138/Treleases-Agave-Agave-schottii-var-treleasei/']",,,,,,,,,,,True,,,,True,True,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agrostis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,scabra,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79772/Rough-Bentgrass-Agrostis-scabra/'],,,,,,,,,,,,,,,,,,True
,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,0.0,,,,,,,,,,,,,True,,,True,,,,,True,,,,,,,,,,,,0.0,,,,,True,,,True,,True,,True,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,True,,,Agave,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Perennial,,,,0.0,,,,Zone 9a -6.7 °C (20 °F) to -3.9 °C (25 °F),,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,3-4 feet,6-8 feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shawii,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,"['https://garden.org/plants/view/79754/Shaws-Agave-Agave-shawii/', 'https://garden.org/plants/view/411309/Shaws-Agave-Agave-shawii-subsp-goldmaniana/', 'https://garden.org/plants/view/415665/Shaws-Agave-Agave-shawii-subsp-shawii/']",,,,,,,,,,,True,,,,True,True,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agrimonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,striata,,,,,,,,,,,,,,,,,,,,,,,,,,,,['https://garden.org/plants/view/79767/Roadside-agrimony-Agrimonia-striata/'],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,0.0,,,,,,,,,,,,,True,,,True,,,,,True,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,True,True,,Agave,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,Perennial,,,,0.0,,,,,,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,4 inches tall when mature,5-7 inches,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,True,,toumeyana,,,,,,,,,,,,,,True,,,,,,True,,True,,,,,,"['https://garden.org/plants/view/116478/Fairy-Ring-Agave-Agave-toumeyana-var-bella/', 'https://garden.org/plants/view/119238/Agave-Agave-toumeyana/', 'https://garden.org/plants/view/223139/Toumeys-Agave-Agave-toumeyana-var-toumeyana/']",,,,,,,,,,,True,,,,True,True,,
True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,0.0,,,,,,,,,,,,,True,,,True,,,,,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,True,True,,Agave,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,Perennial,,,,0.0,,,,Zone 8a -12.2 °C (10 °F) to -9.4 °C (15 °F),,,,,True,,,,,True,,,,,,True,,,,True,,,,,,,,1 foot,1-2 feet,,,,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,univittata,,,,,,,,,,,,,,,True,,,,,,,,,,,,,"['https://garden.org/plants/view/181501/Center-Stripe-Agave-Agave-univittata-Quadricolor/', 'https://garden.org/plants/view/756432/Century-Plant-Agave-univittata-La-Bufa-Baby/', 'https://garden.org/plants/view/79755/Thorncrest-Century-Plant-Agave-univittata/', 'https://garden.org/plants/view/196435/Agave-Agave-univittata-Splendida/']",,,,,,,,,,True,True,,,,True,True,True,
,,,,,,,,,,,,,True,,,True,,,,,,True,True,,,True,,,,,1.0,,,,,,,,,True,,,,,True,,True,,,True,True,True,,True,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,True,,,,,True,2 to 5 feet,,,,,,,,,,,,True,,,,,,,,True,True,,Agastache,,,,,,,,True,,,,True,,,,,True,,,,,,,True,,,,,,,,,,Perennial,,,,1.0,True,,,Zone 4a -34.4 °C (-30 °F) to -31.7 °C (-25 °F),,,,,,,,,,,True,,True,,,,,,,,,,,,,,True,1 to 5 feet,to 3 feet,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,True,True,,urticifolia,,,,,,,,,True,,,,True,,True,,,,,,,True,,,,True,,"['https://garden.org/plants/view/79744/Nettleleaf-giant-hyssop-Agastache-urticifolia/', 'https://garden.org/plants/view/124515/Giant-Hyssop-Agastache-urticifolia-Alba/']",,,,,,,,,,True,True,,,,,True,,
